Date,Day,Month,Year,IMF_1,IMF_2,IMF_3,IMF_4,IMF_5,IMF_6,IMF_7,IMF_8
2006-06-09,9,6,2006,-0.421,0.535,-0.328,0.006,-0.052,0.183,-0.636,3.113
2006-06-10,10,6,2006,-0.132,0.431,-0.274,-0.032,0.002,0.141,-0.648,3.113
2006-06-11,11,6,2006,0.19,0.133,-0.166,-0.062,0.055,0.098,-0.661,3.113
2006-06-12,12,6,2006,0.141,-0.114,-0.044,-0.086,0.106,0.056,-0.673,3.113
2006-06-13,13,6,2006,-0.063,-0.186,0.055,-0.104,0.156,0.015,-0.686,3.113
2006-06-14,14,6,2006,-0.048,-0.129,0.101,-0.116,0.203,-0.027,-0.698,3.113
2006-06-15,15,6,2006,-0.06,-0.001,0.1,-0.122,0.247,-0.068,-0.71,3.113
2006-06-16,16,6,2006,0.131,0.056,0.065,-0.123,0.288,-0.108,-0.721,3.113
2006-06-17,17,6,2006,-0.143,-0.009,0.015,-0.119,0.325,-0.149,-0.733,3.113
2006-06-18,18,6,2006,0.009,-0.02,-0.02,-0.107,0.357,-0.188,-0.744,3.113
2006-06-19,19,6,2006,0.074,0.011,-0.016,-0.086,0.386,-0.227,-0.756,3.113
2006-06-20,20,6,2006,0.155,0.005,0.005,-0.056,0.409,-0.265,-0.767,3.114
2006-06-21,21,6,2006,-0.043,-0.02,0.014,-0.013,0.428,-0.303,-0.777,3.114
2006-06-22,22,6,2006,-0.156,-0.01,-0.006,0.044,0.443,-0.34,-0.788,3.114
2006-06-23,23,6,2006,-0.006,0.053,-0.044,0.105,0.453,-0.376,-0.799,3.114
2006-06-24,24,6,2006,0.162,0.087,-0.059,0.159,0.458,-0.412,-0.809,3.114
2006-06-25,25,6,2006,-0.171,-0.012,-0.019,0.194,0.458,-0.446,-0.819,3.114
2006-06-26,26,6,2006,0.062,-0.18,0.052,0.206,0.454,-0.48,-0.829,3.114
2006-06-27,27,6,2006,0.197,-0.212,0.119,0.188,0.445,-0.513,-0.839,3.115
2006-06-28,28,6,2006,-0.198,0.055,0.148,0.141,0.433,-0.545,-0.848,3.115
2006-06-29,29,6,2006,-0.18,0.293,0.124,0.065,0.417,-0.576,-0.857,3.115
2006-06-30,30,6,2006,0.206,0.246,0.036,-0.03,0.398,-0.606,-0.867,3.115
2007-01-01,1,1,2007,-0.189,-0.184,-0.077,-0.131,0.376,-0.635,-0.875,3.115
2007-01-02,2,1,2007,0.132,-0.358,-0.165,-0.228,0.352,-0.663,-0.884,3.116
2007-01-03,3,1,2007,-0.122,-0.134,-0.193,-0.31,0.325,-0.69,-0.892,3.116
2007-01-04,4,1,2007,0.019,0.122,-0.172,-0.365,0.297,-0.716,-0.901,3.116
2007-01-05,5,1,2007,0.089,0.289,-0.119,-0.394,0.267,-0.741,-0.909,3.116
2007-01-06,6,1,2007,-0.05,0.322,-0.049,-0.395,0.236,-0.764,-0.916,3.117
2007-01-07,7,1,2007,-0.009,0.146,0.026,-0.374,0.205,-0.786,-0.924,3.117
2007-01-08,8,1,2007,0.092,-0.099,0.088,-0.333,0.172,-0.808,-0.931,3.117
2007-01-09,9,1,2007,-0.105,-0.231,0.12,-0.276,0.14,-0.827,-0.938,3.118
2007-01-10,10,1,2007,0.113,-0.151,0.111,-0.208,0.107,-0.846,-0.945,3.118
2007-01-11,11,1,2007,-0.119,-0.0,0.073,-0.133,0.075,-0.863,-0.952,3.118
2007-01-12,12,1,2007,0.029,0.076,0.024,-0.053,0.042,-0.879,-0.958,3.119
2007-01-13,13,1,2007,0.123,0.097,-0.02,0.027,0.011,-0.893,-0.964,3.119
2007-01-14,14,1,2007,0.055,0.065,-0.047,0.105,-0.021,-0.906,-0.97,3.119
2007-01-15,15,1,2007,-0.015,0.014,-0.051,0.177,-0.052,-0.918,-0.975,3.12
2007-01-16,16,1,2007,-0.121,-0.022,-0.028,0.241,-0.082,-0.928,-0.98,3.12
2007-01-17,17,1,2007,-0.079,-0.026,0.017,0.3,-0.111,-0.936,-0.985,3.12
2007-01-18,18,1,2007,0.052,-0.024,0.062,0.361,-0.139,-0.943,-0.99,3.121
2007-01-19,19,1,2007,0.105,-0.026,0.078,0.43,-0.166,-0.948,-0.995,3.121
2007-01-20,20,1,2007,-0.091,-0.042,0.043,0.511,-0.191,-0.952,-0.999,3.122
2007-01-21,21,1,2007,-0.034,0.022,-0.037,0.598,-0.215,-0.954,-1.003,3.122
2007-01-22,22,1,2007,-0.008,0.121,-0.122,0.685,-0.237,-0.954,-1.006,3.122
2007-01-23,23,1,2007,0.045,0.17,-0.179,0.762,-0.258,-0.953,-1.01,3.123
2007-01-24,24,1,2007,-0.044,0.128,-0.192,0.823,-0.276,-0.95,-1.013,3.123
2007-01-25,25,1,2007,0.055,0.058,-0.143,0.86,-0.293,-0.945,-1.016,3.124
2007-01-26,26,1,2007,-0.085,-0.118,-0.023,0.865,-0.307,-0.938,-1.018,3.124
2007-01-27,27,1,2007,0.137,-0.347,0.122,0.832,-0.319,-0.929,-1.02,3.125
2007-01-28,28,1,2007,-0.215,-0.231,0.238,0.752,-0.329,-0.918,-1.022,3.125
2007-01-29,29,1,2007,-0.153,0.083,0.291,0.62,-0.337,-0.906,-1.024,3.126
2007-01-30,30,1,2007,-0.151,0.406,0.242,0.437,-0.344,-0.891,-1.025,3.126
2007-01-31,31,1,2007,0.398,0.34,0.067,0.218,-0.348,-0.875,-1.026,3.127
2007-02-01,1,2,2007,,,,,,,,
2007-02-02,2,2,2007,,,,,,,,
2007-02-03,3,2,2007,-0.42,-0.2,-0.151,-0.022,-0.351,-0.856,-1.027,3.127
2007-02-04,4,2,2007,0.406,-0.35,-0.302,-0.266,-0.353,-0.836,-1.028,3.128
2007-02-05,5,2,2007,0.267,-0.1,-0.304,-0.497,-0.353,-0.814,-1.028,3.128
2007-02-06,6,2,2007,,,,,,,,
2007-02-07,7,2,2007,,,,,,,,
2007-02-08,8,2,2007,,,,,,,,
2007-02-09,9,2,2007,,,,,,,,
2007-02-10,10,2,2007,-0.299,0.229,-0.188,-0.702,-0.351,-0.791,-1.028,3.129
2007-02-11,11,2,2007,0.232,0.258,-0.007,-0.872,-0.347,-0.765,-1.028,3.13
2007-02-12,12,2,2007,-0.173,-0.026,0.182,-1.004,-0.342,-0.739,-1.027,3.13
2007-02-13,13,2,2007,,,,,,,,
2007-02-14,14,2,2007,,,,,,,,
2007-02-15,15,2,2007,,,,,,,,
2007-02-16,16,2,2007,,,,,,,,
2007-02-17,17,2,2007,0.004,-0.254,0.285,-1.094,-0.336,-0.711,-1.026,3.131
2007-02-18,18,2,2007,0.13,-0.213,0.224,-1.139,-0.327,-0.682,-1.025,3.131
2007-02-19,19,2,2007,-0.163,0.149,0.023,-1.148,-0.318,-0.651,-1.024,3.132
2007-02-20,20,2,2007,,,,,,,,
2007-02-21,21,2,2007,,,,,,,,
2007-02-22,22,2,2007,,,,,,,,
2007-02-23,23,2,2007,,,,,,,,
2007-02-24,24,2,2007,,,,,,,,
2007-02-25,25,2,2007,,,,,,,,
2007-02-26,26,2,2007,0.049,0.393,-0.196,-1.131,-0.307,-0.619,-1.022,3.133
2007-02-27,27,2,2007,-0.042,0.32,-0.312,-1.097,-0.294,-0.587,-1.02,3.133
2007-02-28,28,2,2007,0.262,-0.186,-0.302,-1.056,-0.28,-0.553,-1.018,3.134
2007-03-01,1,3,2007,,,,,,,,
2007-03-02,2,3,2007,,,,,,,,
2007-03-03,3,3,2007,,,,,,,,
2007-03-04,4,3,2007,0.529,-0.686,-0.17,-1.007,-0.266,-0.519,-1.016,3.135
2007-03-05,5,3,2007,0.221,-0.722,0.06,-0.948,-0.25,-0.483,-1.013,3.135
2007-03-06,6,3,2007,-0.83,-0.052,0.313,-0.877,-0.233,-0.447,-1.01,3.136
2007-03-07,7,3,2007,,,,,,,,
2007-03-08,8,3,2007,,,,,,,,
2007-03-09,9,3,2007,,,,,,,,
2007-03-10,10,3,2007,,,,,,,,
2007-03-11,11,3,2007,,,,,,,,
2007-03-12,12,3,2007,0.883,0.923,0.484,-0.793,-0.216,-0.411,-1.007,3.137
2007-03-13,13,3,2007,-0.374,0.941,0.465,-0.694,-0.198,-0.373,-1.004,3.138
2007-03-14,14,3,2007,-0.856,0.22,0.194,-0.581,-0.18,-0.336,-1.0,3.138
2007-03-15,15,3,2007,,,,,,,,
2007-03-16,16,3,2007,,,,,,,,
2007-03-17,17,3,2007,,,,,,,,
2007-03-18,18,3,2007,-0.34,-0.677,-0.212,-0.455,-0.162,-0.298,-0.996,3.139
2007-03-19,19,3,2007,0.71,-1.044,-0.592,-0.318,-0.143,-0.26,-0.992,3.14
2007-03-20,20,3,2007,-0.624,-0.106,-0.805,-0.173,-0.124,-0.221,-0.987,3.141
2007-03-21,21,3,2007,,,,,,,,
2007-03-22,22,3,2007,,,,,,,,
2007-03-23,23,3,2007,,,,,,,,
2007-03-24,24,3,2007,,,,,,,,
2007-03-25,25,3,2007,,,,,,,,
2007-03-26,26,3,2007,,,,,,,,
2007-03-27,27,3,2007,0.544,1.085,-0.78,-0.02,-0.105,-0.183,-0.983,3.141
2007-03-28,28,3,2007,-0.474,0.888,-0.485,0.138,-0.087,-0.144,-0.978,3.142
2007-03-29,29,3,2007,0.413,-0.402,-0.002,0.295,-0.068,-0.106,-0.973,3.143
2007-03-30,30,3,2007,,,,,,,,
2007-03-31,31,3,2007,,,,,,,,
2007-04-01,1,4,2007,,,,,,,,
2007-04-02,2,4,2007,0.067,-1.195,0.519,0.45,-0.051,-0.067,-0.967,3.144
2007-04-03,3,4,2007,-0.308,-0.952,0.942,0.598,-0.033,-0.029,-0.962,3.145
2007-04-04,4,4,2007,0.196,-0.047,1.234,0.736,-0.017,0.008,-0.956,3.145
2007-04-05,5,4,2007,0.228,0.883,1.388,0.86,-0.001,0.046,-0.95,3.146
2007-04-06,6,4,2007,-0.187,1.325,1.396,0.966,0.014,0.083,-0.943,3.147
2007-04-07,7,4,2007,0.159,1.475,1.255,1.053,0.027,0.119,-0.937,3.148
2007-04-08,8,4,2007,-0.139,1.629,0.978,1.119,0.04,0.154,-0.93,3.149
2007-04-09,9,4,2007,0.116,1.556,0.592,1.168,0.051,0.189,-0.923,3.15
2007-04-10,10,4,2007,0.114,1.127,0.138,1.202,0.061,0.223,-0.915,3.151
2007-04-11,11,4,2007,-0.112,0.465,-0.344,1.222,0.069,0.256,-0.908,3.152
2007-04-12,12,4,2007,0.111,-0.245,-0.814,1.231,0.076,0.289,-0.9,3.152
2007-04-13,13,4,2007,-0.117,-0.946,-1.23,1.232,0.08,0.319,-0.892,3.153
2007-04-14,14,4,2007,0.135,-1.511,-1.553,1.227,0.083,0.349,-0.884,3.154
2007-04-15,15,4,2007,-0.166,-1.852,-1.742,1.217,0.084,0.378,-0.875,3.155
2007-04-16,16,4,2007,0.206,-2.035,-1.754,1.205,0.084,0.405,-0.867,3.156
2007-04-17,17,4,2007,-0.245,-1.591,-1.566,1.191,0.082,0.431,-0.858,3.157
2007-04-18,18,4,2007,0.145,-0.344,-1.217,1.173,0.078,0.455,-0.849,3.158
2007-04-19,19,4,2007,0.286,0.958,-0.767,1.152,0.073,0.478,-0.839,3.159
2007-04-20,20,4,2007,-0.278,1.628,-0.272,1.127,0.067,0.499,-0.83,3.16
2007-04-21,21,4,2007,0.252,1.826,0.208,1.096,0.059,0.518,-0.82,3.161
2007-04-22,22,4,2007,-0.021,1.7,0.624,1.058,0.05,0.535,-0.81,3.162
2007-04-23,23,4,2007,-0.183,1.259,0.955,1.013,0.041,0.551,-0.8,3.163
2007-04-24,24,4,2007,0.159,0.618,1.194,0.96,0.031,0.564,-0.789,3.164
2007-04-25,25,4,2007,-0.153,0.139,1.334,0.896,0.021,0.576,-0.779,3.165
2007-04-26,26,4,2007,0.177,-0.266,1.372,0.823,0.01,0.586,-0.768,3.166
2007-04-27,27,4,2007,0.167,-0.71,1.302,0.738,-0.0,0.593,-0.757,3.167
2007-04-28,28,4,2007,-0.259,-1.01,1.115,0.643,-0.011,0.598,-0.746,3.168
2007-04-29,29,4,2007,0.335,-0.51,0.818,0.54,-0.02,0.602,-0.734,3.17
2007-04-30,30,4,2007,-0.427,0.598,0.477,0.431,-0.029,0.602,-0.722,3.171
2007-05-01,1,5,2007,,,,,,,,
2007-05-02,2,5,2007,0.523,0.668,0.167,0.318,-0.038,0.601,-0.711,3.172
2007-05-03,3,5,2007,-0.61,-0.162,-0.056,0.202,-0.045,0.597,-0.698,3.173
2007-05-04,4,5,2007,0.665,-0.497,-0.182,0.085,-0.051,0.59,-0.686,3.174
2007-05-05,5,5,2007,0.624,-0.305,-0.217,-0.029,-0.055,0.582,-0.674,3.175
2007-05-06,6,5,2007,0.083,0.025,-0.195,-0.14,-0.058,0.57,-0.661,3.176
2007-05-07,7,5,2007,-0.209,0.285,-0.159,-0.243,-0.059,0.557,-0.648,3.177
2007-05-08,8,5,2007,-0.774,0.335,-0.151,-0.335,-0.059,0.54,-0.635,3.179
2007-05-09,9,5,2007,-0.441,0.133,-0.203,-0.413,-0.056,0.522,-0.622,3.18
2007-05-10,10,5,2007,0.03,-0.182,-0.295,-0.475,-0.052,0.501,-0.608,3.181
2007-05-11,11,5,2007,0.451,-0.355,-0.397,-0.519,-0.045,0.478,-0.595,3.182
2007-05-12,12,5,2007,0.322,-0.216,-0.479,-0.546,-0.036,0.453,-0.581,3.183
2007-05-13,13,5,2007,-0.063,0.118,-0.522,-0.552,-0.025,0.425,-0.567,3.185
2007-05-14,14,5,2007,-0.625,0.453,-0.508,-0.537,-0.011,0.396,-0.553,3.186
2007-05-15,15,5,2007,-1.078,0.581,-0.416,-0.505,0.004,0.365,-0.539,3.187
2007-05-16,16,5,2007,-1.235,0.313,-0.239,-0.457,0.021,0.333,-0.525,3.188
2007-05-17,17,5,2007,0.349,-0.349,-0.021,-0.396,0.04,0.299,-0.51,3.19
2007-05-18,18,5,2007,1.473,-0.942,0.177,-0.327,0.061,0.263,-0.496,3.191
2007-05-19,19,5,2007,-1.544,-0.933,0.308,-0.251,0.083,0.227,-0.481,3.192
2007-05-20,20,5,2007,1.611,-0.228,0.368,-0.172,0.105,0.189,-0.466,3.193
2007-05-21,21,5,2007,0.77,0.634,0.365,-0.093,0.129,0.151,-0.452,3.195
2007-05-22,22,5,2007,-0.535,1.32,0.306,-0.015,0.153,0.112,-0.437,3.196
2007-05-23,23,5,2007,-1.224,1.642,0.199,0.057,0.178,0.073,-0.422,3.197
2007-05-24,24,5,2007,-1.769,1.463,0.056,0.122,0.203,0.033,-0.407,3.199
2007-05-25,25,5,2007,-1.227,0.719,-0.097,0.174,0.228,-0.006,-0.392,3.2
2007-05-26,26,5,2007,-0.353,-0.36,-0.23,0.212,0.253,-0.046,-0.376,3.201
2007-05-27,27,5,2007,0.599,-1.449,-0.315,0.231,0.277,-0.085,-0.361,3.203
2007-05-28,28,5,2007,1.641,-2.184,-0.32,0.228,0.301,-0.124,-0.346,3.204
2007-05-29,29,5,2007,1.241,-2.15,-0.23,0.202,0.323,-0.162,-0.331,3.205
2007-05-30,30,5,2007,0.143,-1.362,-0.074,0.157,0.344,-0.199,-0.315,3.207
2007-05-31,31,5,2007,-1.264,0.027,0.103,0.1,0.362,-0.236,-0.3,3.208
2007-06-01,1,6,2007,1.079,1.596,0.257,0.037,0.377,-0.271,-0.285,3.209
2007-06-02,2,6,2007,-0.388,2.148,0.341,-0.025,0.388,-0.306,-0.269,3.211
2007-06-03,3,6,2007,-0.664,1.706,0.324,-0.081,0.395,-0.339,-0.254,3.212
2007-06-04,4,6,2007,-0.164,0.665,0.225,-0.127,0.396,-0.371,-0.238,3.214
2007-06-05,5,6,2007,0.313,-0.308,0.075,-0.161,0.392,-0.402,-0.223,3.215
2007-06-06,6,6,2007,-0.207,-0.674,-0.095,-0.182,0.381,-0.432,-0.208,3.217
2007-06-07,7,6,2007,0.159,-1.147,-0.253,-0.187,0.363,-0.46,-0.193,3.218
2007-06-08,8,6,2007,-0.152,-1.397,-0.369,-0.174,0.338,-0.488,-0.177,3.219
2007-06-09,9,6,2007,0.162,-1.054,-0.418,-0.141,0.305,-0.514,-0.162,3.221
2007-06-10,10,6,2007,0.119,-0.527,-0.405,-0.088,0.264,-0.538,-0.147,3.222
2007-06-11,11,6,2007,-0.197,0.008,-0.336,-0.022,0.217,-0.562,-0.132,3.224
2007-06-12,12,6,2007,0.038,0.441,-0.217,0.051,0.162,-0.584,-0.117,3.225
2007-06-13,13,6,2007,0.194,0.615,-0.051,0.122,0.101,-0.605,-0.102,3.227
2007-06-14,14,6,2007,0.139,0.381,0.146,0.185,0.033,-0.625,-0.087,3.228
2007-06-15,15,6,2007,0.01,-0.034,0.319,0.23,-0.04,-0.643,-0.072,3.23
2007-06-16,16,6,2007,-0.136,-0.314,0.404,0.251,-0.118,-0.66,-0.057,3.231
2007-06-17,17,6,2007,0.116,-0.224,0.353,0.242,-0.201,-0.676,-0.043,3.233
2007-06-18,18,6,2007,-0.102,0.071,0.196,0.206,-0.287,-0.69,-0.028,3.234
2007-06-19,19,6,2007,0.101,0.205,-0.0,0.15,-0.375,-0.703,-0.014,3.236
2007-06-20,20,6,2007,-0.101,0.13,-0.168,0.079,-0.464,-0.714,0.0,3.238
2007-06-21,21,6,2007,-0.125,-0.081,-0.269,0.001,-0.555,-0.724,0.014,3.239
2007-06-22,22,6,2007,0.188,-0.226,-0.274,-0.08,-0.645,-0.733,0.028,3.241
2007-06-23,23,6,2007,-0.241,-0.044,-0.17,-0.157,-0.734,-0.74,0.042,3.242
2007-06-24,24,6,2007,0.294,0.206,-0.013,-0.221,-0.82,-0.746,0.056,3.244
2007-06-25,25,6,2007,-0.271,0.255,0.12,-0.265,-0.904,-0.75,0.07,3.246
2007-06-26,26,6,2007,-0.372,0.19,0.17,-0.281,-0.984,-0.753,0.083,3.247
2007-06-27,27,6,2007,0.383,0.107,0.145,-0.268,-1.059,-0.754,0.097,3.249
2007-06-28,28,6,2007,-0.341,-0.084,0.078,-0.23,-1.129,-0.754,0.11,3.25
2007-06-29,29,6,2007,-0.351,-0.203,0.0,-0.175,-1.194,-0.752,0.123,3.252
2007-06-30,30,6,2007,0.303,-0.122,-0.058,-0.11,-1.254,-0.749,0.136,3.254
2008-01-01,1,1,2008,0.221,0.051,-0.084,-0.04,-1.309,-0.744,0.149,3.255
2008-01-02,2,1,2008,-0.204,0.121,-0.065,0.027,-1.36,-0.737,0.161,3.257
2008-01-03,3,1,2008,-0.086,0.008,-0.004,0.086,-1.407,-0.729,0.174,3.259
2008-01-04,4,1,2008,0.12,-0.082,0.054,0.132,-1.45,-0.72,0.186,3.26
2008-01-05,5,1,2008,-0.093,0.003,0.067,0.162,-1.49,-0.709,0.199,3.262
2008-01-06,6,1,2008,0.062,0.073,0.042,0.171,-1.527,-0.696,0.211,3.264
2008-01-07,7,1,2008,0.072,0.027,-0.007,0.164,-1.561,-0.682,0.223,3.265
2008-01-08,8,1,2008,-0.05,-0.08,-0.057,0.144,-1.593,-0.666,0.235,3.267
2008-01-09,9,1,2008,-0.081,-0.098,-0.081,0.116,-1.622,-0.649,0.246,3.269
2008-01-10,10,1,2008,0.093,0.036,-0.062,0.084,-1.65,-0.63,0.258,3.271
2008-01-11,11,1,2008,-0.106,0.114,-0.016,0.052,-1.676,-0.609,0.269,3.272
2008-01-12,12,1,2008,0.121,0.057,0.034,0.021,-1.7,-0.587,0.281,3.274
2008-01-13,13,1,2008,0.078,-0.029,0.076,-0.006,-1.724,-0.563,0.292,3.276
2008-01-14,14,1,2008,0.021,-0.091,0.099,-0.025,-1.746,-0.538,0.303,3.277
2008-01-15,15,1,2008,-0.059,-0.113,0.092,-0.035,-1.768,-0.511,0.313,3.279
2008-01-16,16,1,2008,-0.195,-0.057,0.052,-0.034,-1.789,-0.483,0.324,3.281
2008-01-17,17,1,2008,0.031,0.044,-0.006,-0.025,-1.809,-0.453,0.334,3.283
2008-01-18,18,1,2008,0.213,0.079,-0.061,-0.01,-1.829,-0.421,0.345,3.285
2008-01-19,19,1,2008,-0.209,-0.009,-0.095,0.007,-1.848,-0.389,0.355,3.286
2008-01-20,20,1,2008,0.183,-0.05,-0.091,0.024,-1.865,-0.355,0.365,3.288
2008-01-21,21,1,2008,0.168,-0.024,-0.045,0.037,-1.881,-0.319,0.375,3.29
2008-01-22,22,1,2008,-0.177,0.022,0.015,0.042,-1.895,-0.283,0.385,3.292
2008-01-23,23,1,2008,0.174,-0.006,0.061,0.035,-1.907,-0.245,0.394,3.294
2008-01-24,24,1,2008,-0.176,0.003,0.082,0.014,-1.916,-0.206,0.403,3.295
2008-01-25,25,1,2008,0.179,-0.023,0.044,-0.021,-1.923,-0.166,0.413,3.297
2008-01-26,26,1,2008,-0.174,0.014,-0.042,-0.066,-1.928,-0.125,0.422,3.299
2008-01-27,27,1,2008,0.157,0.132,-0.095,-0.113,-1.931,-0.082,0.431,3.301
2008-01-28,28,1,2008,-0.142,-0.129,-0.047,-0.154,-1.931,-0.039,0.439,3.303
2008-01-29,29,1,2008,0.155,-0.353,0.054,-0.185,-1.929,0.005,0.448,3.305
2008-01-30,30,1,2008,-0.22,-0.015,0.146,-0.199,-1.925,0.05,0.456,3.307
2008-01-31,31,1,2008,-0.124,0.363,0.202,-0.192,-1.918,0.095,0.465,3.309
2008-02-01,1,2,2008,,,,,,,,
2008-02-02,2,2,2008,,,,,,,,
2008-02-03,3,2,2008,,,,,,,,
2008-02-04,4,2,2008,,,,,,,,
2008-02-05,5,2,2008,,,,,,,,
2008-02-06,6,2,2008,,,,,,,,
2008-02-07,7,2,2008,0.41,0.621,0.211,-0.158,-1.909,0.141,0.473,3.31
2008-02-08,8,2,2008,-0.491,0.844,0.159,-0.096,-1.897,0.188,0.48,3.312
2008-02-09,9,2,2008,0.549,1.262,0.043,-0.009,-1.883,0.235,0.488,3.314
2008-02-10,10,2,2008,,,,,,,,
2008-02-11,11,2,2008,,,,,,,,
2008-02-12,12,2,2008,,,,,,,,
2008-02-13,13,2,2008,,,,,,,,
2008-02-14,14,2,2008,-0.481,1.289,-0.131,0.095,-1.867,0.283,0.496,3.316
2008-02-15,15,2,2008,0.158,0.25,-0.32,0.206,-1.848,0.331,0.503,3.318
2008-02-16,16,2,2008,0.676,-1.012,-0.464,0.316,-1.826,0.38,0.51,3.32
2008-02-17,17,2,2008,,,,,,,,
2008-02-18,18,2,2008,,,,,,,,
2008-02-19,19,2,2008,,,,,,,,
2008-02-20,20,2,2008,,,,,,,,
2008-02-21,21,2,2008,-0.647,-1.731,-0.505,0.417,-1.801,0.429,0.517,3.322
2008-02-22,22,2,2008,-0.728,-1.523,-0.405,0.503,-1.774,0.478,0.524,3.324
2008-02-23,23,2,2008,-1.336,-0.183,-0.195,0.574,-1.743,0.527,0.531,3.326
2008-02-24,24,2,2008,,,,,,,,
2008-02-25,25,2,2008,,,,,,,,
2008-02-26,26,2,2008,,,,,,,,
2008-02-27,27,2,2008,,,,,,,,
2008-02-28,28,2,2008,,,,,,,,
2008-02-29,29,2,2008,,,,,,,,
2008-03-01,1,3,2008,,,,,,,,
2008-03-02,2,3,2008,1.458,1.614,0.073,0.626,-1.71,0.576,0.537,3.328
2008-03-03,3,3,2008,0.917,2.055,0.348,0.656,-1.674,0.625,0.544,3.33
2008-03-04,4,3,2008,-0.485,1.213,0.587,0.663,-1.635,0.674,0.55,3.332
2008-03-05,5,3,2008,-0.633,-0.202,0.772,0.644,-1.593,0.723,0.556,3.334
2008-03-06,6,3,2008,-0.23,-1.478,0.89,0.597,-1.547,0.771,0.562,3.336
2008-03-07,7,3,2008,-0.788,-1.986,0.928,0.519,-1.499,0.82,0.567,3.338
2008-03-08,8,3,2008,-0.551,-2.167,0.872,0.412,-1.447,0.868,0.573,3.34
2008-03-09,9,3,2008,-0.246,-1.889,0.711,0.28,-1.392,0.915,0.578,3.342
2008-03-10,10,3,2008,-0.249,-1.003,0.466,0.13,-1.333,0.962,0.583,3.344
2008-03-11,11,3,2008,0.33,0.164,0.169,-0.034,-1.272,1.009,0.588,3.346
2008-03-12,12,3,2008,0.062,1.005,-0.15,-0.205,-1.207,1.055,0.592,3.348
2008-03-13,13,3,2008,0.042,1.589,-0.461,-0.377,-1.139,1.1,0.597,3.35
2008-03-14,14,3,2008,0.101,1.949,-0.733,-0.546,-1.069,1.144,0.601,3.352
2008-03-15,15,3,2008,-0.053,2.143,-0.938,-0.704,-0.995,1.188,0.605,3.354
2008-03-16,16,3,2008,0.069,2.06,-1.06,-0.846,-0.919,1.231,0.609,3.356
2008-03-17,17,3,2008,-0.172,1.942,-1.106,-0.967,-0.84,1.272,0.613,3.358
2008-03-18,18,3,2008,0.182,1.74,-1.092,-1.061,-0.758,1.313,0.616,3.36
2008-03-19,19,3,2008,-0.116,1.109,-1.029,-1.124,-0.674,1.353,0.62,3.362
2008-03-20,20,3,2008,-0.182,0.173,-0.925,-1.158,-0.586,1.391,0.623,3.364
2008-03-21,21,3,2008,0.176,-0.851,-0.784,-1.165,-0.496,1.428,0.626,3.366
2008-03-22,22,3,2008,-0.17,-1.726,-0.615,-1.148,-0.403,1.464,0.629,3.368
2008-03-23,23,3,2008,0.136,-2.2,-0.422,-1.107,-0.307,1.499,0.631,3.371
2008-03-24,24,3,2008,0.155,-2.124,-0.213,-1.045,-0.21,1.532,0.633,3.373
2008-03-25,25,3,2008,-0.058,-1.542,0.001,-0.964,-0.111,1.563,0.636,3.375
2008-03-26,26,3,2008,-0.198,-0.64,0.207,-0.866,-0.01,1.593,0.638,3.377
2008-03-27,27,3,2008,0.187,0.34,0.395,-0.753,0.091,1.622,0.639,3.379
2008-03-28,28,3,2008,0.245,1.267,0.551,-0.626,0.194,1.648,0.641,3.381
2008-03-29,29,3,2008,-0.282,2.013,0.663,-0.488,0.297,1.673,0.642,3.383
2008-03-30,30,3,2008,-0.109,2.306,0.719,-0.341,0.4,1.696,0.643,3.385
2008-03-31,31,3,2008,0.339,1.984,0.712,-0.186,0.503,1.717,0.644,3.388
2008-04-01,1,4,2008,,,,,,,,
2008-04-02,2,4,2008,0.183,1.018,0.649,-0.026,0.606,1.736,0.645,3.39
2008-04-03,3,4,2008,-0.354,-0.225,0.544,0.136,0.707,1.753,0.645,3.392
2008-04-04,4,4,2008,-0.298,-1.328,0.411,0.299,0.808,1.768,0.646,3.394
2008-04-05,5,4,2008,0.329,-2.079,0.262,0.458,0.908,1.781,0.646,3.396
2008-04-06,6,4,2008,-0.245,-2.319,0.112,0.611,1.005,1.791,0.646,3.398
2008-04-07,7,4,2008,-0.193,-1.98,-0.027,0.753,1.101,1.799,0.645,3.401
2008-04-08,8,4,2008,0.049,-1.031,-0.147,0.882,1.194,1.805,0.645,3.403
2008-04-09,9,4,2008,-0.133,0.341,-0.243,0.992,1.285,1.808,0.644,3.405
2008-04-10,10,4,2008,0.207,1.49,-0.312,1.082,1.373,1.809,0.643,3.407
2008-04-11,11,4,2008,-0.078,2.061,-0.348,1.15,1.458,1.807,0.642,3.409
2008-04-12,12,4,2008,0.037,2.226,-0.35,1.194,1.539,1.803,0.641,3.412
2008-04-13,13,4,2008,0.031,2.108,-0.316,1.213,1.616,1.795,0.639,3.414
2008-04-14,14,4,2008,-0.105,1.821,-0.254,1.21,1.689,1.785,0.637,3.416
2008-04-15,15,4,2008,-0.014,1.416,-0.171,1.186,1.757,1.772,0.635,3.418
2008-04-16,16,4,2008,0.014,0.887,-0.075,1.143,1.821,1.756,0.633,3.421
2008-04-17,17,4,2008,-0.065,0.289,0.025,1.081,1.88,1.737,0.631,3.423
2008-04-18,18,4,2008,0.007,-0.334,0.123,1.003,1.933,1.715,0.628,3.425
2008-04-19,19,4,2008,0.02,-0.961,0.208,0.908,1.982,1.69,0.625,3.427
